Name,Artist,Key,BPM
"Sugar, We're Goin Down",Fall Out Boy,G Major,162
Traffic Accident,"Dann, MUJIN",C Minor,138
Good Days,SZA,A Major,80
Breeze,Yeonwoo,F Major,104
발걸음,에메랄드 캐슬,D Major,136
Just Friends,MeloMance,E♭ Major,134
"Blue (feat. Lokid, Tamiz, Saebyuk & V.et) - Ohmygenie & V.et Remix","Taeb2, Lokid, Saebyuk, Tamiz, V.et, Ohmygenie",G Minor,100
"LEMON (Feat. SOLE, MINO)","Padi, SOLE, MINO",F Major,176
Beautiful ClubMix,Yang Joon Il,C Major,122
그거 어떻게 하는 건데,TIKITIK,B Major,190
어디선가 나처럼 이 노랠 듣고 있을 너에게,J-Cera,A♭ Major,136
Thinkin’ Bout Me,Morgan Wallen,F Minor,125
NUMBER BOY,Holland,F Major,176
Smoothie King,"Montana of 300, Talley Of 300",G Major,128
When I Met You,Lee Young Hyun,A♭ Major,68
I will bear my grief. Thank you.,40,F Major,124
My Lighthouse,Rend Collective,C Major,110
내가 저지른 사랑,Lim Changjung,C Minor,136
GGBB,MAMAMOO+,A Minor,124
Shining Bright,CSR,A Minor,124
People,deulrejang,B♭ Major,101
Twenty and Nine,LAUL,C Major,90
소녀,Lee Moon Sae,F Major,128
Vroong,"Leellamarz, NSW yoon, Street Baby",D Major,140
Conversations,Juice WRLD,B Major,160
water blue indigo,cotoba,D Major,118
Riches,Chito Rana$,A♭ Major,68
이게 사랑일까 Is This Love,Coffeeboy,B♭ Major,118
Little Star (feat. 민오),"Find.A, 민오",G Major,83
무궁화나라,Yeong Rok Jeon,E♭ Major,90
If I spend countless nights,Rumy,F Major,134
남아 (feat. 세이렌),"VIN, Seiren",E Minor,180
Trouble Maker,Trouble Maker,B♭ Minor,115
One More bottle,VagaVondz,D Major,95
첫사랑,Jang Yoon-Jeong,E Major,128
I Wanna Be Yours,Arctic Monkeys,C Minor,68
친구,안재욱,B Minor,138
I'll only give you pretty things,"JI JIN SEOK, An Ye Seul",A♭ Major,139
"You, My Friend",Ahn Sung Hoon,D Major,140
Spring And Spring (Feat. JIN.J),"Norwegian Wood, JIN.J",F Minor,97
Only man (Feat. Jung-In),"Cha, Jung In",C Minor,137
I'll be your everything,Lee Jung Kwon,A♭ Major,136
Sour Grapes,LE SSERAFIM,F Major,120
EUNOIA,Billlie,C Major,108
Running Out of Love (feat. AleXa),"BADS, AleXa",E Minor,124
The Hardest Part,Roy Kim,F Major,137
INTERVIEW (feat. Louis mari),"moim, Louis mari",F♯ Minor,130
By My Side,JUNNY,A♭ Major,179
I Cried,Kid Wine,C Major,78
무기징역,김태희,A♭ Minor,120
좋아한다 말해도 될까(레비트 솔로),레트로시티,G Major,110
Daylight,David Kushner,A Major,117
Fading Memory,Park Ji Yoon,F♯ Major,132
Daydreamer,Adele,A Major,109
KISS OR DEATH,MONSTA X,D♭ Major,170
Oh NaNa (ASTER Remix),KARD,A♭ Minor,93
Stood Taller,MayRich,A♭ Minor,150
Prayer,Yoon Jiyoung,G Major,79
For you who’s like my galaxy (Feat. Molly.D),"GyeongseoYeji, Molly.D",F Major,96
Lucky,EXO,D Major,128
Miyaong (Art Cat),소냐,D♭ Minor,178
"Airplane (feat.pH-1, Otis Lim)","SUMIN, pH-1, Otis Lim",G Major,91
너를 사랑하고 있어,BAEKHYUN,G Major,133
Crazy,"Song Ji Eun, BANG YONGGUK",F♯ Major,170
It's a SUPRA,HOMIES,B Major,110
날씨의 요정 Fairy Castor - Rainbow ver.,Shin In Ryu,E Major,170
무지개를 띄워,Red Chair,B♭ Major,140
Vein (2023 BAND VER.),Not Found,,
Illusion,aespa,C Major,99
All Was Well,g0nny,C Major,116
Melting,Jin Minho,B Major,129
Second Night Of Summer,BØRNS,C Major,154
Superstar,Usher,F♯ Minor,142
Lil Boo Thang,Paul Russell,F Major,98
As if nothing had happened,The Daisy,A Major,136
jonny's sofa,Jclef,A Major,52
오늘은 그런 날이야,Not Found,,
How Can I (Feat. Odd95),Not Found,,
METEOR (Feat. Skinny Brown),Not Found,,
미치도록,Not Found,,
기적 Miracle,Kim Marie,G Major,128
"기다린 날도 지워질 날도 Days Of Longing, Days To Be Forgotten",LEE SEUNG HWAN,A Major,114
CHALLAN,BewhY,F♯ Minor,139
우린 봄이 오기 전에 Before Our Spring,JONGHYUN,E♭ Major,104
You In Vague Memory - Original,HYUN JIN YOUNG,B Major,137
Plane,Not Found,,
The Picnic is Over,Akvavit,D♭ Major,165
꽃날 (황진이 OST),달콤한꿈,G Major,150
i am not who i was,Chance Peña,C Major,130
Let Me Fall (feat. Dk.s),"U ri, Dk.s",F♯ Major,90
To My Love,Lee Min Gyu,D♭ Major,132
No love,Hwang Chi Yeul,A Minor,124
like wind,The Stray,C Minor,72
발걸음,에메랄드 캐슬,D Major,136
Rainbow,Kacey Musgraves,E♭ Major,130
빛나주세요,재하,D♭ Major,184
혜성,Younha,D Major,155
I See a Shadow (Not a Fantasy),Jennifer Rush,A Minor,138
BLIND SPOT,Stray Kids,C Major,126
박봉술제 적벽가 - 적벽대전 대목,강길원,D Major,85
온화하고 생기넘치는 테라피,테라피 피아노,C Major,72
It's Your Turn (Feat. Futuristic Swaver),"JAEHA, Futuristic Swaver",B Major,81
Rewrite (feat. Nov),"Yaru, nov",G Major,120
It's The Movement - Radio Edit,"Freshcobar, Lavelle Dupree",B Minor,124
Breakup in the Spring,morning coffee,C Major,126
두근거리네,이철,C Major,118
Turn away,2NB,C Minor,156
After you left,Elaine,E♭ Major,179
Like Crazy (Deep House Remix),Jimin,F Major,123
Remember The Days,Sir Frost,C Minor,94
Show Me How,Men I Trust,F Major,166
Neighborhood (feat. J.O.Y),"Dept, J.O.Y",F♯ Major,136
Face to Face,Daft Punk,D♭ Minor,118
Lonely Night,JuJu Secret,A Minor,124
이산 시간,멀리 이동하려면,N/A,N/A
사랑보다 깊은 상처,Lim Jae Bum,D♭ Major,130
Fourteen Gears,Midland,D Major,144
Where You Are Stepping At,Cho Yong Pil,E♭ Major,111
It Must Be Love,"SWEET SORROW, hiko",A♭ Major,136
Today,CITI,F Minor,180
문명 Civilization (feat. Sukhoon Chang),"Mandong, Sukhoon Chang",B Major,140
LION (feat. Chris Brown & Brandon Lake),"Elevation Worship, Chris Brown, Brandon Lake",D Major,137
Satellite,SALTNPAPER,A♭ Major,146
Closer to You (feat. Major Lazer),"Jung Kook, Major Lazer",D♭ Minor,125
Stickers,weird inside,G Major,94
Neon Moon,Brooks & Dunn,A Major,102
Moon Rabbit,Flowergam,D Major,117
Medusa (feat. Ja Mezz),"Tamiz, Ja Mezz",D Minor,120
"Equator (Feat. Khundi Panda, JP, Ja Mezz, Anandelight)","Nuol, Khundi Panda, JP, Ja Mezz, Anandelight",F♯ Major,101
Psycho Love,Skid Row,E Minor,115
"T.T.T (Tell The Truth) (Feat. Moon Sujin, NONE)","BUMKEY, Moon Sujin, NONE",A Minor,124
fiancée,"XY GENE, Only U",F Minor,85
별리 [:애별리고],Eun ga eun,B Minor,141
I don't wanna be solo,1%,C Major,122
Sak's a player,TOAST BOY,F♯ Minor,120
Like Crazy,Jimin,A♭ Major,100
Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",G Major,147
Your heart,Modern Darakbang,F Major,78
그저 가만히 A Silent Love (with bo),"Sweater, bo",B♭ Minor,82
와,이정현,B Major,134
Step?,BIBI,D Major,160
I miss you so much.,"Swing, Damu",A♭ Major,139
Time After Time,DAZBEE,C Major,126
BamBiNun,SHINHWA WDJ,D Major,108
Young Folks,Peter Bjorn and John,F Major,106
Passive Farewell,Ju Daegeon,A♭ Major,140
Phew=3,RecordVoiceMessage,B♭ Minor,140
Mission 222,ELEVELL,E Major,126
Dreamer,Choi Aim,F♯ Minor,124
Fallen for U,공찬,D Major,98
Single Soon,Selena Gomez,B♭ Minor,92
Happiness index,"LEEWOO, YUJU",A Minor,124
Goose Down,Kameron,C Major,98
TAG (Feat. Kid Milli),"Don Malik, Kid Milli",A♭ Minor,97
A Common Love,HAEBI,E♭ Major,140
Raise Your Glass,P!nk,G Major,122
별거 없더라,Park Daekyu,E♭ Major,192
얼마든지 Forgiveness,Kim Na Eun,B♭ Minor,82
Feel It Still,Portugal. The Man,D♭ Minor,79
I Will,"Lyn, Ha Dong Qn, J.Lee",F♯ Minor,134
Spring of mine,YUBIN,F♯ Minor,148
Cloth,Crush,F Minor,80
Alarm,ICHILLIN',B Major,171
Ruler of Everything,Tally Hall,B Minor,83
Play It Again,Luke Bryan,B Major,144
All Of My Heart,Byeol Eun,A Major,134
혼유 (Feat. 미상) [혼이 깃든 도깨비의 노래],"50mang, 미상",G Minor,112
Jupiter,rudbeckia,F♯ Major,90
Falling Behind,Laufey,G Major,166
Last summer (feat. Vapo (허원혁)) (Remastered),"M1NU, Vapo",B Minor,138
circuit board dna,Beta Project One,A Major,123
NUGUDOM,CRAXY,A Minor,124
You Raise Me Up,Josh Groban,B♭ Major,118
Lights Out,"SUNMI, BE'O",D♭ Minor,100
Amor fati,김연자,A♭ Major,130
The Wind Cries Mary,Jimi Hendrix,F Major,80
freeze (Feat. shinjihang) (Prod. by 030),"Lil Kintexx, shinjihang",C Minor,160
Ideal,Zion.T,B Major,75
축하해,Roydo,F Minor,81
Vending Machine 2049,Layone,D♭ Minor,94
F.W.B. (With twlv),"Audiosfrom, twlv",B Minor,92
Tasty,DaniLeigh,C Major,144
Just Like That (feat. Nieah),"Kohway, Nieah",D♭ Minor,120
Silence,"Marshmello, Khalid",E Major,142
Lucid Dreams,Juice WRLD,F♯ Minor,84
Asking me how you are,BANHANA,A Major,133
집 Home (feat. 유미 Youme),"House Rulez, 유미 Youme",C Minor,127
Are we just friends?,"J_ust, hayawn",A♭ Major,136
Drankin N Smokin,"Future, Lil Uzi Vert",C Major,152
Love Letter,Cool,F Major,142
Things that I couldn't say,SoonSoonHee,D Major,140
The beginning of spring,E'LAST U,A♭ Minor,171
How's your night,J_ust,C Minor,92
Didn’t love to fullest,Jimmy Brown,B Major,127
여전히 여전해,OuiOui,A Major,140
서른 즈음에,Kim Kwang Seok,A Major,127
재충전을위한 편안한 자궁 곡,"아기를위한 백색 소음, 아기를위한 핑크 노이즈, 휴식을위한 백색 소음",D♭ Major,91
Anymore,Travis Tritt,B Major,148
A Beautiful night,Ulala Session,D♭ Major,134
I Love You I Miss You,Ukays,B Minor,130
Rewind,ONEUS,C Major,148
Drowning (Feat. SOLE),"BOBBY, SOLE",B Minor,107
Blooming,AtomFlow,B Minor,68
2AM,SZA,D♭ Major,90
Miss U (Art. Jasn Purp)(Feat. Rachel Aubrey)(Prod. SXLT),"Anonymous Artists (어나니머스 아티스트), Rachel Aubrey",E Major,148
Resemble,Janet Suhh,A♭ Major,174
Beatbox - English Version,NCT DREAM,C Major,94
Callin (feat. unofficialboyy),"AdamInEden, unofficialboyy",F♯ Major,101
Runaway,"Kanye West, Pusha T",D♭ Minor,85
살며시 봄바람 불어와,Taeha,F Major,106
You'd Be So Nice To Come Home To - Live 7/29/64,Ella Fitzgerald,A♭ Major,189
Happy Ending (feat. b!ni),"Snozern, b!ni",B♭ Major,114
I send my tears to the sea,SoulCry,D♭ Major,140
Stay,"Rihanna, Mikky Ekko",A Minor,112
너도 나만큼이나 멍청해,Min Ju Hee,D♭ Major,77
Pride (자존심),"FAME-J, ZICO, Okasian, New Champ, Sane, Jo Hyun Ah",F Minor,154
더풀백,Not Found,,
Slow Dancing,V,A♭ Major,156
체념,BIG MAMA,A♭ Major,136
The Color Violet,Tory Lanez,F♯ Minor,105
HIGH-END (feat. Ellui) (Prod. by Ruxxi),"LONELEE, Ellui",A Major,82
I dream of you (feat. KIMCHANHO),"Private Story, Kim Chan Ho",C Major,134
In the Yard,Jons,E♭ Minor,128
Love Me Like This,NMIXX,E♭ Major,158
Can't Believe The Break Up,2F (Shin Yong Jae & Kim Won Joo),E♭ Major,124
괜찮아요 Blues,Kang Huh Dalrim,A Major,115
Secret To My Tears,WONJI,A Major,105
"Hey, You?",YACOW,E♭ Major,180
거리에서,Sung Si Kyung,G Major,132
Memories of that night,Jo woori,A♭ Major,176
Legacy,"John Summit, VLTRA (IT)",D♭ Minor,144
If you believe in me,JOSEOBIN,A♭ Major,139
SUCCESS CRAZED,"Jay Park, GRAY, Loco, Simon Dominic, Trinidad James",A Major,132
My World,Seckond Chaynce,G Major,130
"I swear, I Really Wanted To Make A ""Rap"" Album But This Is Literally The Way The Wind Blew Me This Time",André 3000,B Major,167
Spring Breeze,Wanna One,E♭ Major,108
아름다운 너에게 (Acoustic Live Ver.),Kang Susie,F♯ Minor,122
Sweet Night,V,E♭ Major,92
9th Wonder (Blackitolism),Digable Planets,D Major,190
우리가 사랑했었던 그 계절,RAN,F♯ Major,130
Check-In,Sunwoojunga,A♭ Major,79
"A Tale of Hoteliers (Original Television Soundtrack) Pt.3 - Still a long way, Spring",SONG JAE HO,D♭ Major,132
Love Me,"Lil Wayne, Drake, Future",B Major,125
Here With Me,d4vd,F♯ Major,132
Going back home - 2023ver. Inst.,Dailylab,D♭ Minor,140
When The Sun Goes Down,Eom Jieun,A Major,142
Homecoming,"Kanye West, Chris Martin",D♭ Major,87
GYRO DROP,"Benzamin, 1of1",F♯ Major,164
God Doesn't Laugh At Me,Son Simba,B Minor,98
Porcupine,Pigeons Playing Ping Pong,C Major,112
그 사람 많이 사랑했나요 (feat. 이루다),"Jung Chang Yong, Lee Ru DA",G Major,125
opportunist (Feat. Skinny Brown),"muhpy, HAAN, Skinny Brown",A Major,89
To tell the truth,RENDY,G Major,92
Blue Rock,IT’S,B Major,137
2am Freestyle,22gfay,D♭ Major,77
Return,Lee Seung Gi,B♭ Major,137
DOWNPOUR,I.O.I,A Major,145
One Day (Feat. Colde),"PATEKO, Colde(콜드)",D Minor,73
Spring Memories,Not Found,,
약속해,Not Found,,
64,Not Found,,
이별을 하루만 미뤄,Not Found,,
"3, 2, 1",24kGoldn,C Major,165
would you smile?,Zia,D♭ Major,109
Darling,Zach Bryan,G Major,88
잊을 수 없는 너,최재훈,B♭ Minor,106
거짓말 자판기,Error,,
I don't know you,Error,,
너라는 계절을 잃다,Crepe,D♭ Major,100
Seeing you on a tough day,Ha Yea Song,B Major,75
붙박이별 (Nuestra Estrella),Yun,B Major,144
해 지는 바닷가에서 스털링과 나는,이해문,G Major,120
Miles Away,LEISURE,E Minor,100
"Kathleen (Feat. Crackshot, KARDI)","nokdu, Crackshot, KARDI",B Major,78
Nothing without you,SoonSoonHee,E♭ Major,136
Wave Of You,Around,D Major,86
Take It Home,Layup,A♭ Major,130
ONE MORE TIME,blink-182,E Major,126
5분만 더,Jun Hyo Seong,B Minor,150
Get Sturdy (Feat. NSW yoon),"RB NINE, NSW yoon",A♭ Minor,142
Bloom,Llwyd,D♭ Major,126
money machine,"100 gecs, Laura Les, Dylan Brady",F♯ Major,99
Slow It Down,John Mackk,D Major,92
"Serenade in G, K.525 ""Eine kleine Nachtmusik"": 2. Romance (Andante)","Wolfgang Amadeus Mozart, Academy of St. Martin in the Fields, Sir Neville Marriner",C Major,140
When I Was Young,blink-182,B Major,135
Tonight Tonight,Hot Chelle Rae,E Major,100
For you (feat. 김미정),"kidda plug, Kim Mi Jeong",D♭ Major,99
Three Siblings Bravely,"Oh Hye Joo, Kim Ha Young",D Major,90
진심 All My Heart,SUPER JUNIOR,G Major,96
Even if it's a fluttering moment,Joo Hyunmin,D Minor,136
goosebumps,Travis Scott,A Minor,150
Home,jungumul,E Major,66
그대 돌아오면..,Gummy,F Major,78
The Things I Really... 널 그리다,Yiruma,D Major,134
Coupon Man,W24,B Minor,95
KEYRING (Feat. OLNL),"D2ear, OLNL",C Minor,142
콜드블루 - 둘레길,"Outsider, Bang Seungho",F Major,126
I'll only be in pain until today,Han Kyung Il,F♯ Major,132
To You,WSG WANNABE GAYA-G,F♯ Major,116
I BE LIKE (Feat. SOLE),"TRADE L, SOLE",F Major,127
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","DJ Khaled, Post Malone, DaBaby, Megan Thee Stallion, Lil Baby",E Minor,124
Hard Knock Life (feat. Bluelk),"ruask, Bluelk",C Minor,110
Shuffle,Bombay Bicycle Club,G Major,110
The Night Train,We Are The Night,G Major,132
Moody,Sheff G,E♭ Major,131
Draw Your Swords,Angus & Julia Stone,A♭ Major,80
Godmode 2,Epic Beatz,D♭ Minor,93
종이학,Yeong Rok Jeon,F Minor,134
Genie,Girls' Generation,A Major,123
Somebody,Jung Kook,D♭ Minor,125
Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,"ENHYPEN, YEONJUN",A♭ Minor,160
좋아하는 사람의 미소 (The smile of my favorite person),나카기타 토시오,C Major,89
Rustin' In The Rain,Tyler Childers,G Major,173
Los Angeles - Moksi Remix,"SEULGI, Moksi",D♭ Major,136
SET ME FREE (Lindgren Remix) (ENG),"TWICE, Lindgren",B Major,169
Come Together - Remastered 2009,The Beatles,A Minor,165
"You, My Friend",Ahn Sung Hoon,D Major,140
Because of Drinking,CODA BRIDGE,F Major,97
gravity (feat. 123),"AVOKID, 123",F♯ Major,96
Wedding Song (feat. WONPIL(DAY6)),"J_ust, WONPIL",D♭ Major,204
당신의 꽃 your flower,Ju Yoon Ha,E♭ Major,72
"Jumper (Feat. Gaeko, MINO)","CODE KUNST, Gaeko, mino",F♯ Major,132
What do you think,KYUHYUN,C Major,120
"FTHB (F**k that Hype Boyz) (Feat. oygli, ODEE, Phillip)","BassHammer, oygli, Odee, Phillip",E Major,180
Compassióne,PIETA,E Minor,132
School (Feat. Kim Seheon),"Jxxn, Kim Seheon",D Major,141
You're My First Love,Han Dong Geun,F♯ Major,132
When I Met You,Lee Young Hyun,A♭ Major,68
꽃날 (황진이 OST),달콤한꿈,G Major,150
"How can I love the heartbreak, you're the one I love",AKMU,F Major,129
I Miss Your Face,Miguel Bosé,B♭ Minor,94
니가 끓여준 라면,DoPaMine,D♭ Minor,90
Wedding Day,SAINt JHN,C Major,160
김성호의 회상,Kim Sungho,A Minor,118
"잘 지내자, 우리",Choi Yuree,G Major,144
긴 하루,Lee Seung Chul,G Major,72
Let U Go,lucidbeatz,A Minor,135
Distant Memories,Capcom Sound Team,F♯ Minor,82
Our Film,"Lokid, mu.b",D Minor,86
슬픈 언약식,Kim Jung Min,E Minor,105
Don't Cry (Original),Guns N' Roses,B Major,125
Love Without Pain,Choi Yuree,A♭ Major,140
Time of Our Life,"Shiroma Miru, Park Soeun, Elly, CHAERIN, HWISEO",D Major,162
Afternoon Delight,Starland Vocal Band,F Major,147
The Little Prince (feat. Kevin Chung & suru),"Dept, Kevin Chung, suru",G Major,66
Summer,Calvin Harris,D♭ Major,175
Writer's Block,"Royce Da 5'9"", Eminem",C Major,78
If I were the wind,Y (Golden Child),B♭ Major,128
TWIT,Hwa Sa,F Minor,136
Romance,Varials,B♭ Major,127
애증의강,이세벽,F♯ Minor,136
We don’t talk (Feat. CHEEZE),"KOREA CRACKER, CHEEZE",D♭ Minor,121
사랑의 인사,발라드가수들,A♭ Major,101
The Page of Today,Hong Yaejin,E Major,114
Yessir!,"BLSP, unofficialboyy, YLN Foreign",F Minor,132
Skrrt Skrrt,21 Savage,D♭ Major,130
수많은 밤을 아파하고 있어,Hwang Si-Yeon,A♭ Major,132
"Dumb (Feat. Kim Seungmin, Chan)","Cosmic Boy, Kim Seungmin, Chan",E Major,132
"Du bist die Ruh, Op. 59/3, D. 776","Franz Schubert, Mischa Maisky, Daria Hovora",E♭ Major,67
바보에게... 바보가,박명수,A Major,134
"Underwater 'Water' (feat. Yung Gleesh, Okasian & Kramp)","Keith Ape, Yung Gleesh, Okasian, Kramp",F Minor,140
NEW DAYZ,TRENDZ,D♭ Major,132
Mercurial World,Magdalena Bay,B♭ Minor,120
Hush Little Baby,Lucy Atkinsons,B Major,83
칵테일 사랑,"Seo Young Eun, Kim Yeon Woo",F♯ Major,98
Unknown Number,Busy Signal,C Major,82
뒤늦은 초대 In a bright spring day (feat. JungWoo),"Budung, JUNGWOO",B Major,115
Fast Forward,"Kim Je Hun, ODD-CAT",A Minor,174
♡Like Like♡ (prod. TAK & Giga),Raon,A Minor,124
봄이 좋냐?? What The Spring??,10cm,D♭ Major,94
Smoke Sprite (feat. RM of BTS),"So!YoON!, RM",A Minor,132
낙인,Lim Jae Bum,A Minor,144
Encore (feat. Damndef),"Twenny Weeks, Damndef",A♭ Major,135
Our love shining brightly,Sunjin,A♭ Major,170
I love you even if it hurts,"Seong Jae, Jeong Dong Won",F Major,132
When The Rain Begins To Fall - Axel Konrad Mix Short,Age Pee,A Minor,140
That's It,Chief Keef,D♭ Minor,125
"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",A♭ Major,103
Best Friend,Rex Orange County,A Minor,110
내일은 고백할게,TAEYEON,F Major,80
하루가 길다,"Mellrutic, 소봄",D Major,136
DRIVE (Feat. GRAY),"Jay Park, GRAY",F Minor,150
love you twice,HUH YUNJIN,B♭ Major,96
Plastic Dreams (feat. Johanna Fay),"G-Eazy, Johanna Fay",A Minor,85
Daisy,Ashnikko,A♭ Major,122
"Mosh (with 1300, dress)",ron,B♭ Minor,170
"Dive Baby, Dive (Machinedrum Remix)","Glen Check, Machinedrum, 강혁준, 김준원(글렌체크)",D Major,174
REWIND,WJSN,C Major,136
GO LOUD! (Feat. punchnello) (Prod. Padi),"Kidd King, punchnello",D Major,116
Lifetime workplace,Soyumi,F♯ Major,146
어디에도,발라드가수들,F♯ Major,132
Rover,KAI,D♭ Minor,150
Our own drama,Bae Seul Ki,E♭ Major,87
Beyond the rainbow (feat. Maekong),"Woo Joo Young, Maekong",A Minor,120
비밀번호 486,Younha,A Major,137
Freshman Of The Year,42 Dugg,B Major,130
I wanna walk with you (feat. Subbit & Luhae),"merrymerryseoul, Subbit, Luhae",C Minor,82
Dear Me,PSY,A Major,128
Candy For You,blah,A Major,65
Full of You,So Soo Bin,D Major,92
I like you,Seo In Guk,E♭ Major,145
The One That Got Away,Katy Perry,D♭ Minor,134
Cover Me,Candlebox,G Major,131
Goodbye My Lover,James Blunt,E Major,90
Pit a Pat,SEUNGKWAN,F Major,156
어떻게 그렇게 내게 말할 수 있어,JOO WON TAK,C Major,134
Sleepless in Seoul (Feat. LEE SUHYUN),"10cm, LEE SUHYUN",F Major,175
피아노 소리 : 온전한 집중,Piano Emotional,A♭ Major,98
Please Stop The Wind,"Yeong Rok Jeon, Saree McIntosh",D Major,132
MATH LOVE,SS2S Lee,F Major,126
On My Way to You,Cody Johnson,D♭ Major,158
사랑은 아름다워라,최용민,C Major,70
Calling For You (feat. 21 Savage),"Drake, 21 Savage",C Major,121
Cheating Day (Prod. imeanseoul x wavyburnz x LifeisGacha),viceversa,B♭ Minor,166
Optimist (Feat. Blase),"JUNNY, Blase",E Minor,112
Wishing Well,Juice WRLD,A Minor,150
첫사랑,Sondia,A♭ Major,144
Don’t Even Want to Be Friends with You,Lim Sa Rang,F Minor,126
너무 아픈 사랑은 사랑이 아니었음을,Kim Kwang Seok,E Minor,140
Eternal Light,"Free Nationals, Chronixx",F Minor,142
Amazing You,Han Dong Geun,F♯ Major,136
Today's weather is spring.,Tophyun,B Major,100
Sign of Zodiac,Kim Sol,A♭ Major,88
늦가을 (with 규현),"Yoon Jong Shin, KYUHYUN",B Minor,109
Spring Song (feat. MIYEON ((G)I-DLE)),"LAS, MIYEON",F♯ Minor,144
호수 Lake,CHOSNG,C Major,134
Errr Day,Youngjae,B Major,93
Left alone (feat. Taeb2),"104, Taeb2",B♭ Major,100
Whoever You Are,Geggy Tah,C Major,110
"거울 Mirror (feat. SINCE, CHOILB)","Alive Funk, SINCE, CHOILB",D Major,116
Can You Feel My Love? - Acoustic Version,"Juniper Vale, Vian Izak, Erika Ishii",D♭ Minor,88
"Driven By The Wind (Feat. Rima Park, Alive Funk, Slykid)","Knocked Hard, Rima Park, Alive Funk, Slykid",G Major,100
